Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 725.379 , 1.85378 , 3.205 , 11.099 , 4 , 730 , 9.08 , 8.16 , 9 , 739.08 , 739.08 , 0 , 849 , 617 , 1.10365 , 50 , 0.273294 , 22 , 0 , 0.346532 , 556 , 1.04618 , 186 , 0.311116 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 698.3 , 3.16452 , 0.059 , 54.172 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 9043 , 1878 , 2.62832 , 497 , 1.05066 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 698.3 , 3.16452 , 0.06 , 61.339 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 5884 , 2185 , 2.87572 , 132 , 1.64311 , 0 , 200 , 1.31201 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 710.136 , 1.52316 , 2.22 , 21.524 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 2117 , 1149 , 1.69187 , 50 , 0.651304 , 13 , 0 , 0.562789 , 372 , 0.839102 , 211 , 0.608094 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 762 , 2.76147 , 0.085 , 158.096 , 4 , 774 , 9.64 , 9.08 , 9.24 , 783.64 , 783.64 , 0 , 26776 , 2213 , 7.62472 , 1136 , 2.89723 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 762 , 2.76147 , 0.084 , 10.833 , 4 , 774 , 9.64 , 9.08 , 9.24 , 783.64 , 783.64 , 0 , 2160 , 1032 , 0.868295 , 32 , 0.547213 , 0 , 88 , 0.45258 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 772.879 , 1.37315 , 3.735 , 23.462 , 4 , 774 , 9.64 , 9.08 , 9.24 , 783.64 , 783.64 , 0 , 2055 , 1236 , 1.97153 , 66 , 0.59054 , 20 , 0 , 0.651635 , 516 , 1.4064 , 263 , 0.655575 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 728 , 3.80041 , 0.032 , 16.43 , 4 , 752 , 4.76 , 4.64 , 4.64 , 756.76 , 756.76 , 0 , 4084 , 924 , 1.31381 , 204 , 0.45358 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 728 , 3.80041 , 0.036 , 18.606 , 4 , 752 , 4.76 , 4.64 , 4.64 , 756.76 , 756.76 , 0 , 2677 , 1129 , 1.05566 , 60 , 0.722171 , 0 , 102 , 0.582125 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 738.868 , 2.36425 , 4.884 , 19.028 , 4 , 752 , 4.76 , 4.64 , 4.64 , 756.76 , 756.76 , 0 , 1329 , 862 , 2.19986 , 30 , 0.377825 , 12 , 0 , 0.31437 , 501 , 2.52702 , 225 , 0.365527 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 725.452 , 4.11679 , 0.088 , 210.77 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 43710 , 2085 , 8.75278 , 1680 , 5.82504 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 729.917 , 3.52674 , 0.087 , 37.367 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 6730 , 1068 , 2.80935 , 203 , 2.08111 , 0 , 165 , 1.97826 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 741.536 , 1.99095 , 11.541 , 23.092 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 1286 , 650 , 3.25454 , 40 , 0.411853 , 15 , 0 , 0.428267 , 1289 , 3.54353 , 240 , 0.415078 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.04 , 2.044 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 1103 , 365 , 0.289741 , 77 , 0.128962 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.04 , 2.096 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 432 , 392 , 0.205059 , 23 , 0.116907 , 0 , 45 , 0.140892 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 733.357 , 0.672225 , 3.297 , 4.273 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 167 , 238 , 0.803299 , 7 , 0.048461 , 6 , 0 , 0.064749 , 557 , 1.33941 , 77 , 0.071035 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 711.333 , 2.31085 , 0.055 , 17.613 , 4 , 717 , 11.16 , 10.24 , 10.4 , 728.16 , 728.16 , 0 , 6535 , 1189 , 1.00068 , 554 , 1.08719 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 711.333 , 2.31085 , 0.058 , 7.095 , 4 , 717 , 11.16 , 10.24 , 10.4 , 728.16 , 728.16 , 0 , 1018 , 906 , 0.351899 , 55 , 0.213523 , 0 , 54 , 0.285309 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 723.097 , 0.695295 , 1.22 , 2.513 , 4 , 717 , 11.16 , 10.24 , 10.4 , 728.16 , 728.16 , 0 , 176 , 248 , 0.358956 , 6 , 0.037835 , 4 , 0 , 0.066853 , 260 , 0.427454 , 90 , 0.060266 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.088 , 95.89 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 22141 , 2436 , 4.63745 , 1375 , 2.55614 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.085 , 26.02 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3883 , 1587 , 1.36297 , 116 , 0.974504 , 0 , 320 , 0.986057 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 743.8 , 1.96134 , 3.366 , 22.79 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3685 , 975 , 2.57131 , 19 , 0.990739 , 15 , 0 , 0.789047 , 379 , 1.43295 , 235 , 0.852135 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 719.909 , 3.72973 , 0.085 , 548.467 , 4 , 726 , 21.8 , 19.96 , 19.96 , 747.8 , 747.8 , 0 , 60559 , 4467 , 11.5217 , 3274 , 9.03229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 719.909 , 3.72973 , 0.086 , 31.114 , 4 , 726 , 21.8 , 19.96 , 19.96 , 747.8 , 747.8 , 0 , 6712 , 1690 , 1.91604 , 206 , 1.57106 , 0 , 320 , 1.73996 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 729.283 , 2.47616 , 3.879 , 76.039 , 4 , 726 , 21.8 , 19.96 , 19.96 , 747.8 , 747.8 , 0 , 7355 , 1986 , 3.53801 , 151 , 1.96679 , 41 , 0 , 2.0197 , 493 , 1.32335 , 455 , 2.06561 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 721.333 , 2.92656 , 0.07 , 11.801 , 4 , 733 , 10.08 , 9.44 , 9.76 , 743.08 , 743.08 , 0 , 3234 , 791 , 0.847435 , 302 , 0.395991 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 721.333 , 2.92656 , 0.069 , 14.709 , 4 , 733 , 10.08 , 9.44 , 9.76 , 743.08 , 743.08 , 0 , 2349 , 1014 , 0.965576 , 125 , 0.740692 , 0 , 158 , 0.666312 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 734.311 , 1.18012 , 9.011 , 12.147 , 4 , 733 , 10.08 , 9.44 , 9.76 , 743.08 , 743.08 , 0 , 513 , 351 , 2.78289 , 19 , 0.156444 , 8 , 0 , 0.192291 , 900 , 3.25104 , 144 , 0.151508 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 777.04 , 723.545 , 6.8844 , 0.125 , 600.015 , 4 , 738 , 39.04 , 38.76 , 38.76 , 777.04 , 745.2 , 4.0976 , 24875 , 7469 , 10.1058 , 3944 , 5.11836 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 765.88 , 723.545 , 5.52757 , 0.129 , 600.047 , 4 , 756 , 9.88 , 7.88 , 8.84 , 765.88 , 751.12 , 1.92719 , 20034 , 6455 , 9.47165 , 583 , 6.80306 , 0 , 1330 , 8.35225 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 768.88 , 735.67 , 4.31931 , 5.88 , 600.021 , 4 , 753 , 15.88 , 14.72 , 14.72 , 768.88 , 754.697 , 1.84468 , 19827 , 6621 , 11.6321 , 234 , 6.65252 , 158 , 0 , 6.73768 , 727 , 1.53761 , 1643 , 7.55594 , 0 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.085 , 16.568 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 2829 , 1188 , 0.95058 , 245 , 0.349868 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.085 , 9.266 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 949 , 819 , 0.47178 , 38 , 0.258477 , 0 , 91 , 0.221939 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 708.398 , 0.995341 , 8.787 , 13.119 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 592 , 577 , 1.82534 , 15 , 0.163844 , 6 , 0 , 0.136152 , 1162 , 1.94706 , 154 , 0.15585 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 725.96 , 686 , 5.50444 , 0.126 , 600.017 , 4 , 704 , 21.96 , 21.96 , 21.96 , 725.96 , 708.738 , 2.37229 , 34857 , 5672 , 17.5014 , 2024 , 5.07652 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720 , 686 , 4.72222 , 0.128 , 122.469 , 4 , 714 , 6 , 6 , 6 , 720 , 720 , 0 , 7883 , 3084 , 4.79134 , 175 , 2.12882 , 0 , 401 , 1.7243 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720 , 698.144 , 3.03558 , 13.908 , 55.995 , 4 , 714 , 6 , 6 , 6 , 720 , 720 , 0 , 3234 , 1639 , 5.68617 , 53 , 0.836446 , 27 , 0 , 0.791684 , 981 , 5.21936 , 383 , 0.742398 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 671.5 , 1.78728 , 0.035 , 0.874 , 4 , 674 , 9.72 , 9.24 , 9.24 , 683.72 , 683.72 , 0 , 415 , 206 , 0.086728 , 81 , 0.083038 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 674.5 , 1.34851 , 0.038 , 0.664 , 4 , 674 , 9.72 , 9.24 , 9.24 , 683.72 , 683.72 , 0 , 23 , 132 , 0.035085 , 14 , 0.024638 , 0 , 13 , 0.027596 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 680.835 , 0.421956 , 0.331 , 1.372 , 4 , 674 , 9.72 , 9.24 , 9.24 , 683.72 , 683.72 , 0 , 185 , 285 , 0.178001 , 5 , 0.053605 , 1 , 0 , 0.051239 , 90 , 0.081952 , 62 , 0.063866 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 765.167 , 2.55633 , 0.063 , 19.333 , 4 , 781 , 4.24 , 4.04 , 4.04 , 785.24 , 785.24 , 0 , 5515 , 862 , 1.0382 , 466 , 0.826403 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 765.167 , 2.55633 , 0.062 , 2.811 , 4 , 781 , 4.24 , 4.04 , 4.04 , 785.24 , 785.24 , 0 , 1045 , 402 , 0.240968 , 68 , 0.287097 , 0 , 47 , 0.263678 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 775.62 , 1.2251 , 0.856 , 2.696 , 4 , 781 , 4.24 , 4.04 , 4.04 , 785.24 , 785.24 , 0 , 417 , 288 , 0.260767 , 9 , 0.099312 , 8 , 0 , 0.107488 , 203 , 0.220608 , 75 , 0.099405 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 742.667 , 3.65489 , 0.122 , 89.02 , 4 , 756 , 14.84 , 14.44 , 14.44 , 770.84 , 770.84 , 0 , 20669 , 2015 , 4.34977 , 1203 , 2.51678 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 742.667 , 3.65489 , 0.119 , 19.446 , 4 , 756 , 14.84 , 14.44 , 14.44 , 770.84 , 770.84 , 0 , 3116 , 1228 , 1.11027 , 183 , 0.806332 , 0 , 255 , 0.893777 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 757.431 , 1.73947 , 1.632 , 12.342 , 4 , 756 , 14.84 , 14.44 , 14.44 , 770.84 , 770.84 , 0 , 1907 , 730 , 1.38149 , 31 , 0.545244 , 8 , 0 , 0.594124 , 288 , 0.465811 , 208 , 0.591703 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 704.5 , 1.88569 , 0.052 , 17.456 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 5342 , 729 , 1.02807 , 351 , 0.869826 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 704.5 , 1.88569 , 0.052 , 2.708 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 953 , 321 , 0.215707 , 99 , 0.275478 , 0 , 62 , 0.307062 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 715.788 , 0.313622 , 2.125 , 3.954 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 348 , 273 , 0.695342 , 24 , 0.121791 , 9 , 0 , 0.148347 , 438 , 0.663608 , 109 , 0.148022 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 711.6 , 3.21528 , 0.052 , 165.301 , 4 , 721 , 14.24 , 13.84 , 13.84 , 735.24 , 735.24 , 0 , 39000 , 2000 , 10.3776 , 997 , 4.50991 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 711.7 , 3.20168 , 0.056 , 84.228 , 4 , 721 , 14.24 , 13.84 , 13.84 , 735.24 , 735.24 , 0 , 9822 , 1785 , 4.89372 , 160 , 2.75553 , 0 , 263 , 2.5506 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 721.053 , 1.92958 , 1.487 , 18.795 , 4 , 721 , 14.24 , 13.84 , 13.84 , 735.24 , 735.24 , 0 , 4459 , 788 , 3.11 , 51 , 1.25348 , 16 , 0 , 0.922819 , 289 , 0.559103 , 159 , 0.969586 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 742.6 , 692.6 , 6.7331 , 0.06 , 600.042 , 4 , 720 , 22.6 , 22.6 , 22.6 , 742.6 , 720.774 , 2.93907 , 36606 , 6182 , 16.8026 , 1696 , 5.37209 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 692.6 , 5.12849 , 0.06 , 63.509 , 4 , 722 , 8.04 , 7.72 , 7.72 , 730.04 , 730.04 , 0 , 5929 , 2308 , 2.73308 , 169 , 1.63118 , 0 , 305 , 1.37781 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 717.656 , 1.69633 , 2.954 , 26.555 , 4 , 722 , 8.04 , 7.72 , 7.72 , 730.04 , 730.04 , 0 , 2603 , 1431 , 1.86124 , 61 , 0.711471 , 9 , 0 , 0.577381 , 559 , 0.635826 , 283 , 0.643194 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 733.5 , 2.17913 , 0.123 , 259.349 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 24310 , 2704 , 5.41026 , 4817 , 6.36672 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 733.5 , 2.17913 , 0.123 , 16.761 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 1538 , 1073 , 0.679069 , 40 , 0.532096 , 0 , 122 , 0.50922 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 743.129 , 0.894979 , 4.669 , 15.08 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 769 , 627 , 1.11952 , 12 , 0.365397 , 11 , 0 , 0.355716 , 583 , 1.48528 , 217 , 0.427962 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 730.875 , 3.71061 , 0.144 , 186.343 , 4 , 742 , 17.04 , 16.56 , 16.56 , 759.04 , 759.04 , 0 , 28766 , 2060 , 6.93232 , 1276 , 4.13358 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 730.875 , 3.71061 , 0.147 , 15.203 , 4 , 742 , 17.04 , 16.56 , 16.56 , 759.04 , 759.04 , 0 , 1878 , 907 , 0.730206 , 146 , 0.690278 , 0 , 104 , 0.755 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 742.629 , 2.16204 , 5.837 , 27.513 , 4 , 742 , 17.04 , 16.56 , 16.56 , 759.04 , 759.04 , 0 , 1371 , 878 , 1.38607 , 73 , 0.535987 , 28 , 0 , 0.582313 , 502 , 2.12918 , 208 , 0.545122 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 798 , 2.8346 , 0.084 , 399.774 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 36235 , 3700 , 11.1396 , 2801 , 5.56326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 798 , 2.8346 , 0.085 , 18.761 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 2261 , 1283 , 1.04972 , 113 , 0.771862 , 0 , 149 , 0.743752 , 0 , 0 , 0 , 0 , 1 , 0
